"Year","County","Commodity","Data Item","Value","Value ton/ac","Value Mg/ha"
2018,"O BRIEN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,1.797,4.03195563968114
2018,"OSCEOLA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.2,5.0456,11.3208877994297
2018,"OSCEOLA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.2,1.716,3.85021473438666
2018,"PALO ALTO","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.9,4.4212,9.9199122282461
2018,"PALO ALTO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.8,1.464,3.28479858458163
2018,"PLYMOUTH","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.8,5.9864,13.4317747587018
2018,"PLYMOUTH","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.3,1.839,4.12619166464864
2018,"POCAHONTAS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.2,5.0176,11.2580637827847
2018,"POCAHONTAS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.7,1.491,3.34537888634645
2018,"SIOUX","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.9,5.9332,13.3124091270763
2018,"SIOUX","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.8,1.974,4.42909317347277
2018,"APPANOOSE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.1,1.353,3.03574623288179
2018,"CLARKE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.8,4.5304,10.1649258931616
2018,"CLARKE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.9,1.437,3.2242182828168
2018,"DECATUR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.5,4.83,10.8371428712632
2018,"DECATUR","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,1.44,3.23094942745734
2018,"LUCAS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5,1.245,2.79342502582249
2018,"MADISON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.8,4.6984,10.5418699930316
2018,"MADISON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.9,1.527,3.42615262203288
2018,"MARION","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.2,5.3256,11.9491279658797
2018,"MARION","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.3,1.749,3.92425732543256
2018,"MONROE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167,4.676,10.4916107797156
2018,"MONROE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.4,1.512,3.3924968988302
2018,"OTHER (COMBINED) COUNTIES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.6,3.9928,8.95870477357754
2018,"RINGGOLD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.3,4.2924,9.63092175167908
2018,"RINGGOLD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.2,1.416,3.17710027033305
2018,"UNION","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.8,4.3624,9.78798179329159
2018,"UNION","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.6,1.458,3.27133629530055
2018,"WARREN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.6,4.5808,10.2780091231226
2018,"WARREN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52,1.56,3.50019521307878
2018,"WAYNE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.6,4.8048,10.7806012562826
2018,"WAYNE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,1.47,3.2982608738627
2018,"DAVIS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.2,1.506,3.37903460954913
2018,"DES MOINES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.4,5.4712,12.2758128524337
2018,"DES MOINES","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,1.914,4.29447028066204
2018,"HENRY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.7,5.3116,11.9177159575572
2018,"HENRY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.3,1.869,4.193503111054
2018,"JEFFERSON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.8,5.5664,12.4894145090268
2018,"JEFFERSON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",62,1.86,4.17330967713239
2018,"KEOKUK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,5.7036,12.7972521905873
2018,"KEOKUK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.7,1.731,3.88387045758934
2018,"LEE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.3,5.6364,12.6464745506393
2018,"LEE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.7,1.941,4.35505058242687
2018,"LOUISA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.5,5.502,12.3449192707432
2018,"LOUISA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,1.743,3.91079503615149
2018,"MAHASKA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.7,5.8156,13.0485482571673
2018,"MAHASKA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,1.791,4.01849335040006
2018,"OTHER (COMBINED) COUNTIES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.9,4.9532,11.1135685445012
2018,"VAN BUREN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.9,5.0652,11.3648646110812
2018,"VAN BUREN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.2,1.626,3.64828039517058
2018,"WAPELLO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.2,1.806,4.05214907360274
2018,"WASHINGTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.3,6.0004,13.4631867670243
2018,"WASHINGTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.5,1.845,4.13965395392971
2018,"ADAIR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.5,4.186,9.39219048842806
2018,"ADAIR","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.1,1.503,3.3723034649086
2018,"ADAMS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.6,4.8048,10.7806012562826
2018,"ADAMS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.2,1.596,3.58096894876522
2018,"CASS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.5,4.746,10.6486708213281
2018,"CASS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,1.578,3.540582080922
2018,"FREMONT","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.1,5.4628,12.2569656474402
2018,"FREMONT","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.6,1.518,3.40595918811128
2018,"MONTGOMERY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.5,5.362,12.0307991875182
2018,"MONTGOMERY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.8,1.554,3.48673292379771
2018,"OTHER (COMBINED) COUNTIES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7,5.5076,12.3574840740722
2018,"OTHER (COMBINED) COUNTIES","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.1,1.563,3.50692635771932
2018,"PAGE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.1,5.2668,11.8171975309252
2018,"PAGE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.5,1.515,3.39922804347074
2018,"TAYLOR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.4,4.3232,9.70002816998858
2018,"AUDUBON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180,5.04,11.3083229961007
2018,"AUDUBON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.3,1.569,3.52038864700039
2018,"CALHOUN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.3,5.4124,12.1438824174792
2018,"CALHOUN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.1,1.593,3.57423780412468
2018,"CARROLL","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.4,5.8352,13.0925250688188
2018,"CARROLL","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59,1.77,3.97137533791631
2018,"CRAWFORD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214,5.992,13.4443395620308
2018,"CRAWFORD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.7,1.851,4.15311624321079
2018,"GREENE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.3,5.6364,12.6464745506393
2018,"GREENE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.5,1.665,3.73578527549755
2018,"GUTHRIE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.2,5.3816,12.0747759991697
2018,"GUTHRIE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52,1.56,3.50019521307878
2018,"HARRISON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176,4.928,11.0570269295207
2018,"HARRISON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,1.578,3.540582080922
2018,"IDA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",222.2,6.2216,13.9594964985198
2018,"IDA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,1.914,4.29447028066204
2018,"MONONA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.4,5.0792,11.3962766194037
2018,"MONONA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.3,1.659,3.72232298621647
2018,"SAC","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.5,5.978,13.4129275537083
2018,"SAC","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.7,1.821,4.08580479680542
2018,"SHELBY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.1,5.2948,11.8800215475702
2018,"SHELBY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.8,1.734,3.89060160222988
2018,"WOODBURY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",219.3,6.1404,13.7773068502493
2018,"WOODBURY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.5,1.785,4.00503106111899
2017,"BOONE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.4,5.3872,12.0873408024987
2017,"BOONE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.7,1.701,3.81655901118398
2017,"DALLAS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.2,5.2416,11.7606559159447
2017,"DALLAS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.6,1.638,3.67520497373272
2017,"GRUNDY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217.3,6.0844,13.6516588169593
2017,"GRUNDY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.6,1.908,4.28100799138097
2017,"HAMILTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.6,5.4488,12.2255536391177
2017,"HAMILTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.2,1.716,3.85021473438666
2017,"HARDIN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.7,5.9836,13.4254923570373
2017,"HARDIN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,1.791,4.01849335040006
2017,"JASPER","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.6,5.7288,12.8537938055678
2017,"JASPER","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.5,1.815,4.07234250752435
2017,"MARSHALL","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",222.4,6.2272,13.9720613018488
2017,"MARSHALL","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.5,1.905,4.27427684674044
2017,"POLK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.3,5.6084,12.5836505339943
2017,"POLK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.1,1.713,3.84348358974612
2017,"POWESHIEK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.1,6.0228,13.5134459803403
2017,"POWESHIEK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.6,1.698,3.80982786654344
2017,"STORY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.3,5.6084,12.5836505339943
2017,"STORY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.9,1.737,3.89733274687041
2017,"TAMA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220.6,6.1768,13.8589780718878
2017,"TAMA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.5,1.785,4.00503106111899
2017,"WEBSTER","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.9,5.5412,12.4328728940462
2017,"WEBSTER","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.9,1.737,3.89733274687041
2017,"BENTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.3,6.0284,13.5260107836693
2017,"BENTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.6,1.728,3.8771393129488
2017,"CEDAR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",222.3,6.2244,13.9657789001843
2017,"CEDAR","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.6,1.788,4.01176220575953
2017,"CLINTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.3,5.9724,13.4003627503793
2017,"CLINTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,1.791,4.01849335040006
2017,"IOWA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.7,6.0676,13.6139644069723
2017,"IOWA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.7,1.701,3.81655901118398
2017,"JACKSON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.1,5.6588,12.6967337639553
2017,"JACKSON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.2,1.776,3.98483762719738
2017,"JOHNSON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.1,5.9668,13.3877979470503
2017,"JOHNSON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.4,1.692,3.79636557726237
2017,"JONES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217,6.076,13.6328116119658
2017,"JONES","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.9,1.647,3.69539840765433
2017,"LINN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217.4,6.0872,13.6579412186238
2017,"LINN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56,1.68,3.76944099870023
2017,"MUSCATINE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.8,5.7904,12.9920066421868
2017,"MUSCATINE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.3,1.809,4.05888021824328
2017,"SCOTT","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220,6.16,13.8212836619008
2017,"SCOTT","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.4,1.902,4.2675457020999
2017,"BUTLER","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.4,5.9192,13.2809971187538
2017,"BUTLER","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.9,1.677,3.76270985405969
2017,"CERRO GORDO","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.9,5.8492,13.1239370771413
2017,"CERRO GORDO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.2,1.656,3.71559184157594
2017,"FLOYD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.4,5.6952,12.7784049855938
2017,"FLOYD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.1,1.623,3.64154925053004
2017,"FRANKLIN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.1,5.7708,12.9480298305353
2017,"FRANKLIN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57,1.71,3.83675244510559
2017,"HANCOCK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.2,5.6056,12.5773681323298
2017,"HANCOCK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,1.722,3.86367702366773
2017,"HUMBOLDT","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.9,5.6252,12.6213449439813
2017,"HUMBOLDT","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58,1.74,3.90406389151095
2017,"KOSSUTH","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.6,5.7568,12.9166178222128
2017,"KOSSUTH","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.4,1.812,4.06561136288382
2017,"MITCHELL","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.4,5.9752,13.4066451520438
2017,"MITCHELL","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.4,1.632,3.66174268445165
2017,"WINNEBAGO","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.7,5.8996,13.2370203071023
2017,"WINNEBAGO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,1.797,4.03195563968114
2017,"WORTH","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.5,5.558,12.4705673040333
2017,"WORTH","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.8,1.644,3.68866726301379
2017,"WRIGHT","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.9,5.7932,12.9982890438513
2017,"WRIGHT","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.9,1.737,3.89733274687041
2017,"ALLAMAKEE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.5,5.334,11.9679751708732
2017,"ALLAMAKEE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,1.578,3.540582080922
2017,"BLACK HAWK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.2,5.8576,13.1427842821348
2017,"BLACK HAWK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.5,1.785,4.00503106111899
2017,"BREMER","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.7,5.9556,13.3626683403923
2017,"BREMER","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.8,1.704,3.82329015582452
2017,"BUCHANAN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",221.3,6.1964,13.9029548835393
2017,"BUCHANAN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.9,1.677,3.76270985405969
2017,"CHICKASAW","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.4,5.4432,12.2129888357887
2017,"CHICKASAW","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.4,1.512,3.3924968988302
2017,"CLAYTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.6,5.9808,13.4192099553728
2017,"CLAYTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59,1.77,3.97137533791631
2017,"DELAWARE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218,6.104,13.6956356286108
2017,"DELAWARE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63,1.89,4.24062112353776
2017,"DUBUQUE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.1,6.0228,13.5134459803403
2017,"DUBUQUE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.6,1.788,4.01176220575953
2017,"FAYETTE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.6,5.8128,13.0422658555028
2017,"FAYETTE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.3,1.689,3.78963443262184
2017,"HOWARD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.7,5.6476,12.6716041572973
2017,"HOWARD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.6,1.548,3.47327063451664
2017,"WINNESHIEK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.7,5.5916,12.5459561240073
2017,"WINNESHIEK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.6,1.638,3.67520497373272
2017,"BUENA VISTA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.9,5.2612,11.8046327275962
2017,"BUENA VISTA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.5,1.695,3.80309672190291
2017,"CHEROKEE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,5.7036,12.7972521905873
2017,"CHEROKEE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.4,1.872,4.20023425569454
2017,"CLAY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.3,5.5244,12.3951784840592
2017,"CLAY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.6,1.728,3.8771393129488
2017,"DICKINSON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.2,5.4936,12.3260720657497
2017,"DICKINSON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.7,1.731,3.88387045758934
2017,"EMMET","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.1,5.8828,13.1993258971153
2017,"EMMET","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.9,1.767,3.96464419327577
2017,"LYON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.9,6.1292,13.7521772435913
2017,"LYON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,1.914,4.29447028066204
2017,"O BRIEN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.8,5.9864,13.4317747587018
2017,"O BRIEN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.3,1.869,4.193503111054
2017,"OSCEOLA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.6,5.9248,13.2935619220828
2017,"OSCEOLA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,1.791,4.01849335040006
2017,"PALO ALTO","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.4,5.4712,12.2758128524337
2017,"PALO ALTO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.8,1.734,3.89060160222988
2017,"PLYMOUTH","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193,5.404,12.1250352124857
2017,"PLYMOUTH","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.6,1.788,4.01176220575953
2017,"POCAHONTAS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.9,5.3452,11.9931047775312
2017,"POCAHONTAS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.2,1.746,3.91752618079202
2017,"SIOUX","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220.7,6.1796,13.8652604735523
2017,"SIOUX","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.2,1.956,4.38870630562955
2017,"APPANOOSE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170,4.76,10.6800828296506
2017,"APPANOOSE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.7,1.521,3.41269033275181
2017,"LUCAS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4,1.242,2.78669388118195
2017,"MADISON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.1,4.8468,10.8748372812502
2017,"MADISON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.5,1.575,3.53385093628146
2017,"MARION","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.7,5.1996,11.6664198909772
2017,"MARION","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.9,1.587,3.56077551484361
2017,"MONROE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.9,4.7572,10.6738004279861
2017,"MONROE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,1.53,3.43288376667342
2017,"OTHER (COMBINED) COUNTIES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.7,3.6316,8.14827495885699
2017,"OTHER (COMBINED) COUNTIES","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,1.35,3.02901508824125
2017,"RINGGOLD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.8,4.6984,10.5418699930316
2017,"RINGGOLD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.8,1.464,3.28479858458163
2017,"UNION","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147.9,4.1412,9.29167206179606
2017,"UNION","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,1.335,2.99535936503857
2017,"WARREN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.2,5.1296,11.5093598493647
2017,"WARREN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.9,1.497,3.35884117562752
2017,"DAVIS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107.3,3.0044,6.74101698600891
2017,"DAVIS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6,1.128,2.53091038484158
2017,"DES MOINES","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.1,5.6028,12.5710857306653
2017,"DES MOINES","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.6,1.788,4.01176220575953
2017,"HENRY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.4,5.4992,12.3386368690787
2017,"HENRY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.5,1.815,4.07234250752435
2017,"JEFFERSON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.5,4.634,10.3973747547481
2017,"JEFFERSON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.1,1.383,3.10305767928715
2017,"KEOKUK","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.4,4.9392,11.0821565361787
2017,"KEOKUK","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.6,1.548,3.47327063451664
2017,"LEE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178,4.984,11.1826749628107
