Plot,Side,Crop,Crop_ID,sample area (m^2),Corn_weed_management,Year,Block,DIGSA,SETFA,SETLU,PANCA,ECHCG,ERBVI,CYPES,AMATA,CHEAL,SOLPT,PHYSU,POLPY,ABUTH,TAROF,EPHHT,CIRAR,SONAR,PLAMA,PANDI,EPHMA,FESSP,CIRVU,MORAL,AMARE,AMBEL,POROL,POPDE,BROTE,CCHPA,EUPHY,AGRRE,DACGL,CONAR,ARFMI,Total
13,E,corn,C2,2.08,low,2020,1,0,0.5048076923076923,0.17788461538461536,0,0,0,0,24.87980769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5625
13,W,corn,C2,2.08,conv,2020,1,0,31.932692307692307,0,0,0,0,0,1.9134615384615383,0.014423076923076922,0.2740384615384615,0,0,0.23076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.36538461538461
14,E,alfalfa,A4,2.08,conv,2020,1,7.6201923076923075,4.413461538461538,1.5048076923076923,0,2.8028846153846154,0,0,0.04807692307692308,1.3605769230769231,0,0,0,0,22.019230769230766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.76923076923077
14,W,alfalfa,A4,2.08,low,2020,1,1.6394230769230769,7.572115384615384,4.697115384615384,0.07211538461538461,8.788461538461538,0,0,0.3605769230769231,0.34615384615384615,0,0,0,0,24.125,0,0.04326923076923077,0,0.10576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75
15,E,oat,O3,2.08,conv,2020,1,0,2.673076923076923,0,0,0,0,0,0.6778846153846153,5.4423076923076925,0.4038461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.197115384615383
15,W,oat,O3,2.08,low,2020,1,0,2.5625,0,0,0,0,0,0.21153846153846154,10.769230769230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54326923076923
16,E,soybean,S3,18.532,low,2020,1,0.1192531836822793,0,0,0,0,0,0,0.46460176991150437,0.0075545003237643005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591409453917548
16,W,soybean,S3,18.532,conv,2020,1,0.02859917979710771,0.01025253615368012,0.02698035829915821,0,0,0,0,1.110511547593352,0.6680336714871574,0,0,0,0.07176775307576085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9161450464062162
17,E,corn,C4,2.08,conv,2020,1,0.47115384615384615,0.9375,3.0144230769230766,0,0,0,0,0,0,0.1394230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9855769230769225,0,0,0,8.548076923076922
17,W,corn,C4,2.08,low,2020,1,0,9.9375,0.9663461538461537,0,0,0,0,5.100961538461538,0,0,0,0,0.009615384615384616,0,0,0,0,0,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.201923076923077
18,E,oat,O4,2.08,low,2020,1,4.062499999999999,29.177884615384613,2.3269230769230766,0,0,0,0,0,22.721153846153843,0,0,0,0,1.2307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.51923076923077
18,W,oat,O4,2.08,conv,2020,1,0.45192307692307687,17.096153846153847,0,0,0,0,0,0.038461538461538464,28.201923076923073,0.5240384615384616,0,0,0,0.5865384615384615,0,2.192307692307692,0,0.28846153846153844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.379807692307686
19,E,soybean,S2,18.532,conv,2020,1,0.18886250809410748,0,0,0,0,0,0,3.984459313619685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173321821713793
19,W,soybean,S2,18.532,low,2020,1,0,0.9405352903086552,0,0,0,0,0,5.1570256853011,0.008094107489747463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.105655083099503
21,E,soybean,S4,18.532,low,2020,2,0.05827757392618174,0.008094107489747463,0,0,0,0,0,0.011871357651629614,0.009712928987696956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08795596805525578
21,W,soybean,S4,18.532,conv,2020,2,0,0,0.018346643643427585,0,0,0,0.050723073602417436,1.2227498381178503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2918195553636953
22,E,corn,C4,2.08,low,2020,2,0,5.158653846153846,0.03365384615384616,0.04326923076923077,0,0.038461538461538464,2.355769230769231,0.3798076923076923,0,0.548076923076923,0,0,0,0,0,0,0,0,4.6105769230769225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16826923076923
22,W,corn,C4,2.08,conv,2020,2,0.2932692307692307,0.0625,1.6346153846153846,0,0,0.6490384615384616,0,0.05769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6971153846153846
23,E,corn,C3,2.08,low,2020,2,0,32.33653846153846,0,0,0,0,0,0.08173076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41826923076923
23,W,corn,C3,2.08,conv,2020,2,0.17307692307692307,0.15384615384615385,0.038461538461538464,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4038461538461538
24,E,corn,C2,2.08,conv,2020,2,0,1.0721153846153846,0,0,0,0,0,0.34615384615384615,0.7451923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1634615384615383
24,W,corn,C2,2.08,low,2020,2,0,12.509615384615383,0.04807692307692308,2.153846153846154,0,0,2.567307692307692,1.278846153846154,0.019230769230769232,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.596153846153847
25,E,soybean,S3,18.532,conv,2020,2,0,0,0,0,0,0,0,0.5298942369954673,0.19857543708180445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7284696740772717
25,W,soybean,S3,18.532,low,2020,2,0,0.14083747032160587,0,0,0,0,0,0.09874811137491907,0.03075760846104036,0,0,0,0.035614072954888845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30595726311245414
26,E,oat,O3,2.08,low,2020,2,0,11.576923076923075,0,0,0,0,0,0,0.16346153846153846,1.528846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.269230769230768
26,W,oat,O3,2.08,conv,2020,2,0,0,1.0384615384615385,0,0,0,0,3.048076923076923,2.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.774038461538462
27,E,soybean,S2,18.532,low,2020,2,0,0.017807036477444423,5.396071659831643e-4,0,0,0,0,0.3750269803582992,0.011871357651629614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4052449816533563
27,W,soybean,S2,18.532,conv,2020,2,0.08525793222533995,0,0,0,0.004316857327865314,0,0,4.305525577379668,0.04047053744873732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435570904381611
28,E,oat,O4,2.08,low,2020,2,1.3798076923076923,18.35096153846154,5.355769230769231,0,0,0,0,6.5480769230769225,16.125,0,0,10.014423076923075,0,3.2355769230769234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7596153846153846,0,0,63.76923076923076
28,W,oat,O4,2.08,conv,2020,2,0,10.432692307692307,14.149038461538462,0,0,0,0,6.658653846153846,10.04326923076923,0,0,0,0,5.519230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.80288461538461
29,E,alfalfa,A4,2.08,low,2020,2,0,3.971153846153846,0.4615384615384615,0,0,6.490384615384615,0,0.12019230769230768,0.5432692307692307,0,0,0,0,49.74519230769231,0,0.2788461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.61057692307693
29,W,alfalfa,A4,2.08,conv,2020,2,11.634615384615383,2.0240384615384612,0.4230769230769231,0,0,22.894230769230766,0,0.06730769230769232,0,0,0,0,0,59.39903846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,97.13461538461537
31,E,soybean,S4,18.532,conv,2020,3,0,0,0,0,0,0,0,0.004856464493848478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07932225339952514,0,0,0,0,0,0,0,0,0.08417871789337363
31,W,soybean,S4,18.532,low,2020,3,0,0,0,0,0,0,0,0,0,0.055039930930282754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055039930930282754
32,E,alfalfa,A4,2.08,conv,2020,3,0.3173076923076923,1.5240384615384615,0.004807692307692308,0,5.528846153846153,0,0,0.009615384615384616,0,0,0,0,0,143.21153846153845,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.51923076923075
32,W,alfalfa,A4,2.08,low,2020,3,0.08653846153846154,5.711538461538462,0.09615384615384616,0,0.9855769230769229,0,0,0.02403846153846154,0,0,0,0,0,73.4326923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.33653846153847
33,E,soybean,S3,18.532,conv,2020,3,0.005935678825814807,0,3.900820202892295,0,0.11061946902654866,0,0,101.22167062378588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.23904597453054
33,W,soybean,S3,18.532,low,2020,3,0,0,0.7338657457371034,0,0.3966112669976257,0,0,25.02590114396719,0,0,0.5730628102741204,0,0.24552126052233972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.97496222749838
34,E,corn,C2,2.08,low,2020,3,0,0,0.6201923076923077,0,0,0,0,5.379807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
34,W,corn,C2,2.08,conv,2020,3,0,25.759615384615383,0,0,0,0,0,0.8317307692307692,0,0,0,0,0.04326923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.634615384615383
35,E,soybean,S2,18.532,conv,2020,3,0,0,0,0,0,0,0,0.1672782214547809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1672782214547809
35,W,soybean,S2,18.532,low,2020,3,0,0.09173321821713792,0.008633714655730628,0,0,0,0,1.290740341031729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3911072739045975
36,E,oat,O3,2.08,conv,2020,3,0.9423076923076923,0.40865384615384615,0,0,0,0,0,0.5625,28.346153846153847,2.105769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.36538461538462
36,W,oat,O3,2.08,low,2020,3,0,2.6778846153846154,0,0,0,0,0,0.2548076923076923,7.403846153846154,3.9086538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.245192307692308
37,E,oat,O4,2.08,low,2020,3,8.504807692307693,8.048076923076922,2.8173076923076925,0,0,0.004807692307692308,0,2.3076923076923075,13.826923076923077,0,0,0,0,1.283653846153846,0,0,0,0,0,0.14903846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.94230769230769
37,W,oat,O4,2.08,conv,2020,3,1.1346153846153846,30.870192307692303,0.889423076923077,0,0,0,0,3.3173076923076925,15.620192307692308,0.5721153846153846,0,0,0,0.36538461538461536,0,0,0,0.1971153846153846,0,0.8269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.793269230769226
38,E,corn,C3,2.08,conv,2020,3,0,22.894230769230766,1.6826923076923077,0,0,0,0,0.2548076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.831730769230766
38,W,corn,C3,2.08,low,2020,3,0,0.5769230769230769,0.9038461538461537,0,0,0,0,0.45192307692307687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9326923076923075
39,E,corn,C4,2.08,conv,2020,3,0.009615384615384616,0.375,0.7884615384615384,0,0,0,0.6346153846153846,0.05769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03365384615384616,0,0,0,0,0,0,0,0,1.8990384615384615
39,W,corn,C4,2.08,low,2020,3,0,11.355769230769232,0.5528846153846153,0.125,0,0,0.15384615384615385,0,0,0,0,0,0.13461538461538464,0,0,0,0,0,17.014423076923077,0,0,0,0,0,0,0.32211538461538464,0,0,0,0,0,0,0,0,29.658653846153847
41,E,corn,C4,2.08,conv,2020,4,0,0,0.23557692307692307,0,0,0,18.639423076923077,2.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47115384615384615,0,21.408653846153847
41,W,corn,C4,2.08,low,2020,4,0,1.1778846153846154,0.09615384615384616,0.8413461538461539,0,0,9.716346153846153,0.9038461538461537,0,0.673076923076923,0.18269230769230768,0,0.25961538461538464,0.02403846153846154,0,0.4182692307692307,0,0,1.346153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.639423076923077
42,E,soybean,S3,18.532,conv,2020,4,0,0,0,0,0,0,0,1.1623138355277358,0.3270019425857975,0.07284696740772718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5621627455212606
42,W,soybean,S3,18.532,low,2020,4,0,0,0,0,0,0,0.21368443772933304,1.090546082451975,0,0,0,0,0.015648607813511763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3198791279948199
43,E,soybean,S4,18.532,low,2020,4,0.03669328728685517,0.13759982732570689,0.08579753939132312,0,0,0,0,0,0.027519965465141377,0,0.12141161234621196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4090222318152385
43,W,soybean,S4,18.532,conv,2020,4,0,0,0,0,0,0,0,0,0.008633714655730628,0.08040146773149147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08903518238722209
44,E,corn,C2,2.08,low,2020,4,0,13.105769230769232,0.12019230769230768,0,0,0,0,0.6875,0.02403846153846154,0,0.014423076923076922,0,0.05769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.009615384615385
44,W,corn,C2,2.08,conv,2020,4,0,4.115384615384616,0.7163461538461539,0,0,0,0,7.586538461538461,0,0,0,0.9134615384615384,0.3557692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.687499999999998
45,E,soybean,S2,18.532,low,2020,4,0,0,0,0,0,0,0,0.12141161234621196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12141161234621196
45,W,soybean,S2,18.532,conv,2020,4,0,0,0,0,0,0,0,2.9975178070364774,0.009712928987696956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0072307360241743
46,E,oat,O4,2.08,conv,2020,4,1.6442307692307692,1.0673076923076923,7.365384615384615,0,0,0,0,0,29.5625,0.125,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.07692307692307
46,W,oat,O4,2.08,low,2020,4,0,10.365384615384615,4.134615384615384,0,0,0,0.6057692307692307,0.28846153846153844,13.533653846153845,0,0,0,0,0.21634615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.144230769230766
47,E,oat,O3,2.08,conv,2020,4,0,3.2596153846153846,1.6923076923076923,0.21153846153846154,0,0,0,0,11.096153846153845,0,0,0,0,0.3317307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.591346153846153
47,W,oat,O3,2.08,low,2020,4,0,0,0.11057692307692307,0,0,0,0,0,7.624999999999999,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235576923076922
48,E,corn,C3,2.08,low,2020,4,0,0,15.475961538461537,0,0,0.052884615384615384,0,0.09615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625
48,W,corn,C3,2.08,conv,2020,4,0,3.456730769230769,3.8221153846153846,0.5721153846153846,0,0,0,0.03365384615384616,0,3.605769230769231,0,0,1.8894230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.379807692307693
49,E,alfalfa,A4,2.08,conv,2020,4,0.08173076923076923,0.908653846153846,2.8798076923076925,0,0,2.4038461538461537,0,0,0.6201923076923077,0,0,0,0,45.91346153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.80769230769231
49,W,alfalfa,A4,2.08,low,2020,4,0.3413461538461538,0.9375,0.7259615384615384,0,0,1.125,0,0,0,0,0,0,0,22.884615384615383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.014423076923077
