Plot,Side,Crop,Crop_ID,sample area (m^2),Corn_weed_management,Year,Block,DIGSA,SETFA,SETLU,PANCA,ECHCG,ERBVI,CYPES,AMATA,CHEAL,SOLPT,PHYSU,POLPY,ABUTH,TAROF,EPHHT,CIRAR,SONAR,PLAMA,PANDI,EPHMA,FESSP,CIRVU,MORAL,AMARE,AMBEL,POROL,POPDE,BROTE,CCHPA,EUPHY,AGRRE,DACGL,CONAR,ARFMI,Total
13,W,corn,C2,2.08,conv,2020,1,0,44.71153846153846,0,0,0,0,0,1.923076923076923,1.4423076923076923,0.9615384615384615,0,0,3.3653846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.40384615384615
14,E,alfalfa,A4,2.08,conv,2020,1,64.90384615384615,31.25,11.057692307692307,0,8.653846153846153,0,0,4.326923076923077,6.730769230769231,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.1730769230769
14,W,alfalfa,A4,2.08,low,2020,1,11.538461538461538,68.26923076923077,69.23076923076923,0.9615384615384615,39.90384615384615,0,0,3.3653846153846154,1.923076923076923,0,0,0,0,8.653846153846153,0,0.4807692307692307,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.8076923076923
15,E,oat,O3,2.08,conv,2020,1,0,6.25,0,0,0,0,0,1.4423076923076923,7.692307692307692,0.9615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.346153846153847
15,W,oat,O3,2.08,low,2020,1,0,2.8846153846153846,0,0,0,0,0,0.4807692307692307,19.71153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.076923076923077
16,E,soybean,S3,18.532,low,2020,1,0.10792143319663285,0,0,0,0,0,0,0.26980358299158214,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5396071659831643
16,W,soybean,S3,18.532,conv,2020,1,0.05396071659831642,0.05396071659831642,0.16188214979494928,0,0,0,0,0.48564644938484786,0.10792143319663285,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9712928987696957
17,E,corn,C4,2.08,conv,2020,1,4.326923076923077,5.769230769230769,8.653846153846153,0,0,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8846153846153846,0,0,0,22.115384615384613
17,W,corn,C4,2.08,low,2020,1,0,30.769230769230766,2.8846153846153846,0,0,0,0,2.4038461538461537,0,0,0,0,1.4423076923076923,0,0,0,0,0,5.288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.78846153846154
18,E,oat,O4,2.08,low,2020,1,3.3653846153846154,31.73076923076923,3.846153846153846,0,0,0,0,0,24.038461538461537,0,0,0,0,3.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.82692307692308
18,W,oat,O4,2.08,conv,2020,1,0.9615384615384615,9.615384615384615,0,0,0,0,0,0.9615384615384615,22.596153846153847,0.4807692307692307,0,0,0,3.3653846153846154,0,1.4423076923076923,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.90384615384615
19,E,soybean,S2,18.532,conv,2020,1,0.2158428663932657,0,0,0,0,0,0,1.133175048564645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3490179149579107
19,W,soybean,S2,18.532,low,2020,1,0,1.9425857975393914,0,0,0,0,0,2.9678394129074035,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.072307360241744
21,E,soybean,S4,18.532,low,2020,2,0.37772501618821497,0.10792143319663285,0,0,0,0,0,0.10792143319663285,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6475285991797971
21,W,soybean,S4,18.532,conv,2020,2,0,0,0.2158428663932657,0,0,0,0.16188214979494928,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5396071659831643
22,E,corn,C4,2.08,low,2020,2,0,15.384615384615383,0.4807692307692307,0.4807692307692307,0,0.4807692307692307,3.3653846153846154,0.4807692307692307,0,0.4807692307692307,0,0,0,0,0,0,0,0,1.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.076923076923077
22,W,corn,C4,2.08,conv,2020,2,1.4423076923076923,0.9615384615384615,3.846153846153846,0,0,1.923076923076923,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.653846153846153
23,E,corn,C3,2.08,low,2020,2,0,46.15384615384615,0,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.63461538461538
23,W,corn,C3,2.08,conv,2020,2,1.4423076923076923,0.4807692307692307,0.9615384615384615,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3653846153846154
24,E,corn,C2,2.08,conv,2020,2,0,9.615384615384615,0,0,0,0,0,0.9615384615384615,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.057692307692307
24,W,corn,C2,2.08,low,2020,2,0,16.826923076923077,0.9615384615384615,0.4807692307692307,0,0,0.4807692307692307,1.4423076923076923,0.9615384615384615,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.634615384615383
25,E,soybean,S3,18.532,conv,2020,2,0,0,0,0,0,0,0,0.37772501618821497,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5396071659831643
25,W,soybean,S3,18.532,low,2020,2,0,0.16188214979494928,0,0,0,0,0,0.37772501618821497,0.2158428663932657,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8633714655730628
26,E,oat,O3,2.08,low,2020,2,0,11.057692307692307,0,0,0,0,0,0,0.9615384615384615,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
26,W,oat,O3,2.08,conv,2020,2,0,0,1.4423076923076923,0,0,0,0,1.4423076923076923,2.4038461538461537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.288461538461538
27,E,soybean,S2,18.532,low,2020,2,0,0.16188214979494928,0.05396071659831642,0,0,0,0,0.5935678825814806,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9712928987696957
27,W,soybean,S2,18.532,conv,2020,2,0.32376429958989855,0,0,0,0.05396071659831642,0,0,2.6440751133175047,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0757608461040364
28,E,oat,O4,2.08,low,2020,2,1.923076923076923,15.384615384615383,5.769230769230769,0,0,0,0,4.326923076923077,18.26923076923077,0,0,0.4807692307692307,0,10.096153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4038461538461537,0,0,58.65384615384615
28,W,oat,O4,2.08,conv,2020,2,0,7.692307692307692,18.26923076923077,0,0,0,0,3.3653846153846154,16.346153846153847,0,0,0,0,9.134615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.80769230769231
29,E,alfalfa,A4,2.08,low,2020,2,0,22.596153846153847,2.8846153846153846,0,0,23.557692307692307,0,3.846153846153846,0.4807692307692307,0,0,0,0,14.903846153846153,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75
29,W,alfalfa,A4,2.08,conv,2020,2,27.403846153846153,6.730769230769231,2.8846153846153846,0,0,87.01923076923076,0,1.923076923076923,0,0,0,0,0,10.096153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4807692307692307,136.53846153846155
31,E,soybean,S4,18.532,conv,2020,3,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0.10792143319663285
31,W,soybean,S4,18.532,low,2020,3,0,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642
32,E,alfalfa,A4,2.08,conv,2020,3,2.4038461538461537,8.653846153846153,0.4807692307692307,0,40.38461538461538,0,0,4.8076923076923075,0,0,0,0,0,18.75,0,2.8846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.36538461538461
32,W,alfalfa,A4,2.08,low,2020,3,0.4807692307692307,64.42307692307692,0.9615384615384615,0,3.3653846153846154,0,0,2.4038461538461537,0,0,0,0,0,16.346153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.98076923076923
33,E,soybean,S3,18.532,conv,2020,3,0.05396071659831642,0,0.5396071659831643,0,0.05396071659831642,0,0,4.964385927045111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.611914526224909
33,W,soybean,S3,18.532,low,2020,3,0,0,0.2158428663932657,0,0.10792143319663285,0,0,2.158428663932657,0,0,0.10792143319663285,0,0.4316857327865314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0218001295057197
34,E,corn,C2,2.08,low,2020,3,0,0,8.653846153846153,0,0,0,0,0.9615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615384615
34,W,corn,C2,2.08,conv,2020,3,0,7.211538461538462,0,0,0,0,0,0.4807692307692307,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.173076923076923
35,E,soybean,S2,18.532,conv,2020,3,0,0,0,0,0,0,0,0.8094107489747464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8094107489747464
35,W,soybean,S2,18.532,low,2020,3,0,0.37772501618821497,0.05396071659831642,0,0,0,0,1.0792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5109000647528599
36,E,oat,O3,2.08,conv,2020,3,0.4807692307692307,0.4807692307692307,0,0,0,0,0,0.4807692307692307,12.5,3.3653846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.307692307692307
36,W,oat,O3,2.08,low,2020,3,0,8.173076923076923,0,0,0,0,0,0.9615384615384615,10.576923076923077,7.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.403846153846153
37,E,oat,O4,2.08,low,2020,3,2.4038461538461537,7.211538461538462,3.3653846153846154,0,0,0.4807692307692307,0,2.4038461538461537,15.384615384615383,0,0,0,0,4.326923076923077,0,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.05769230769231
37,W,oat,O4,2.08,conv,2020,3,1.4423076923076923,41.82692307692307,0.4807692307692307,0,0,0,0,3.846153846153846,10.576923076923077,0.9615384615384615,0,0,0,1.4423076923076923,0,0,0,0.4807692307692307,0,3.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.90384615384615
38,E,corn,C3,2.08,conv,2020,3,0,23.076923076923077,4.8076923076923075,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.365384615384613
38,W,corn,C3,2.08,low,2020,3,0,0.9615384615384615,4.8076923076923075,0,0,0,0,0.9615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.730769230769231
39,E,corn,C4,2.08,conv,2020,3,0.9615384615384615,0.9615384615384615,5.769230769230769,0,0,0,2.4038461538461537,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,11.057692307692307
39,W,corn,C4,2.08,low,2020,3,0,59.13461538461538,1.923076923076923,0.4807692307692307,0,0,0.4807692307692307,0,0,0,0,0,3.3653846153846154,0,0,0,0,0,23.557692307692307,0,0,0,0,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,89.42307692307692
41,E,corn,C4,2.08,conv,2020,4,0,0,1.4423076923076923,0,0,0,42.30769230769231,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615384615384615,0,45.19230769230769
41,W,corn,C4,2.08,low,2020,4,0,1.4423076923076923,0.9615384615384615,0.4807692307692307,0,0,15.384615384615383,0.9615384615384615,0,1.923076923076923,1.4423076923076923,0,2.8846153846153846,0.4807692307692307,0,0.4807692307692307,0,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.923076923076923
42,E,soybean,S3,18.532,conv,2020,4,0,0,0,0,0,0,0,0.48564644938484786,0.5935678825814806,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1871357651629613
42,W,soybean,S3,18.532,low,2020,4,0,0,0,0,0,0,0.32376429958989855,0.48564644938484786,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8633714655730628
43,E,soybean,S4,18.532,low,2020,4,0.16188214979494928,0.4316857327865314,0.2158428663932657,0,0,0,0,0,0.2158428663932657,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0792143319663285
43,W,soybean,S4,18.532,conv,2020,4,0,0,0,0,0,0,0,0,0.10792143319663285,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16188214979494928
44,E,corn,C2,2.08,low,2020,4,0,30.769230769230766,0.9615384615384615,0,0,0,0,1.4423076923076923,0.4807692307692307,0,0.4807692307692307,0,0.4807692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61538461538461
44,W,corn,C2,2.08,conv,2020,4,0,12.5,2.4038461538461537,0,0,0,0,6.730769230769231,0,0,0,0.9615384615384615,1.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51923076923077
45,E,soybean,S2,18.532,low,2020,4,0,0,0,0,0,0,0,0.26980358299158214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26980358299158214
45,W,soybean,S2,18.532,conv,2020,4,0,0,0,0,0,0,0,0.8094107489747464,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9173321821713792
46,E,oat,O4,2.08,conv,2020,4,1.923076923076923,2.8846153846153846,3.846153846153846,0,0,0,0,0,13.461538461538462,0.4807692307692307,0,0,0,1.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51923076923077
46,W,oat,O4,2.08,low,2020,4,0,11.057692307692307,1.4423076923076923,0,0,0,2.8846153846153846,0.9615384615384615,12.019230769230768,0,0,0,0,1.4423076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.807692307692307
47,E,oat,O3,2.08,conv,2020,4,0,7.211538461538462,3.846153846153846,0.4807692307692307,0,0,0,0,12.98076923076923,0,0,0,0,2.8846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.403846153846153
47,W,oat,O3,2.08,low,2020,4,0,0,0.4807692307692307,0,0,0,0,0,3.3653846153846154,0,0,0,0,0.9615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8076923076923075
48,E,corn,C3,2.08,low,2020,4,0,0,108.17307692307692,0,0,0.4807692307692307,0,0.9615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.61538461538461
48,W,corn,C3,2.08,conv,2020,4,0,2.4038461538461537,5.769230769230769,0.4807692307692307,0,0,0,0.4807692307692307,0,5.769230769230769,0,0,3.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
49,E,alfalfa,A4,2.08,conv,2020,4,0.4807692307692307,3.3653846153846154,17.788461538461537,0,0,10.576923076923077,0,0,0.4807692307692307,0,0,0,0,14.903846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59615384615385
49,W,alfalfa,A4,2.08,low,2020,4,0.9615384615384615,2.8846153846153846,8.653846153846153,0,0,4.326923076923077,0,0,0,0,0,0,0,5.288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.115384615384613
